X,Y
25.0362186,29.19233126
6.252512812,13.37541339
3.11225276,28.86783166
2.910871544,3.258995532
7.77179348,9.801555513
9.597193486,3.796838273
15.32749237,23.07490412
0.755455759,13.14618623
24.12987978,2.654679491
19.55457715,2.292455034
8.207331823,10.24719568
11.00288757,12.42172357
1.784153466,26.07606274
25.340247,19.43101817
0.028830347,28.22338465
18.04920997,10.94125411
15.30340959,21.2413134
16.15057487,1.284991483
19.87778471,21.0937048
14.73899361,16.59944917
13.63727189,27.5919821
1.446649157,24.11299404
1.298835413,17.04115765
13.05002606,7.091944083
13.58445733,15.87618132
10.15255495,19.6787982
9.216196797,24.5018606
7.230633116,20.87507461
15.14061513,16.92677334
17.64618957,17.53299594
25.22493074,10.38181889
18.01336672,1.391292541
13.71123156,26.24443735
3.523579701,8.846784007
19.4863555,7.293692293
2.681117023,22.4960724
6.898681957,10.52781448
3.09771754,26.03478152
25.37878854,22.06393491
3.764347787,23.64535272
12.75619551,20.15692965
24.72747336,5.216979281
9.663213903,13.34445401
16.64648006,27.62674234
28.49279223,10.29949996
11.72277602,20.59595576
23.79713345,19.76296571
20.67144078,8.142582537
18.4058812,28.81666783
7.731814665,12.15508005
9.751071791,11.95208168
6.63366598,13.74141859
4.161316086,0.187776203
0.949412549,27.04999007
7.450962737,4.389784703
6.889601845,12.82550699
17.07174748,14.21577316
29.37585674,23.47782234
11.14952924,11.75105845
0.69825004,24.58860052
24.8750452,18.3189225
13.46921551,3.197813778
6.912080571,2.127541677
6.936067943,3.587683835
27.30039439,1.024301574
20.89920217,7.537739845
6.47805375,4.275033868
28.6001931,0.03094351
19.45050018,18.25313669
22.36323425,1.196222586
16.13009323,18.61239924
22.12448984,0.89641645
12.11002003,9.30834898
20.14698126,27.3970945
26.66017172,4.293199977
15.23928308,17.56447345
25.24457283,13.37005446
17.1918652,2.169834454
12.68396887,19.33973146
2.840321215,21.15567386
25.43063891,15.5586646
12.302662,20.37824902
20.6309451,25.82483793
6.453042778,6.223523729
28.22981797,17.77045253
8.507552082,3.946947661
16.24045067,5.085593289
16.85662507,20.31247396
7.992000639,18.55137614
19.90066861,10.19484473
27.1160941,17.82301199
14.30487464,17.29397322
12.26344011,25.38729886
11.83562521,13.52829719
15.84083554,27.35419141
16.45491771,24.71641902
19.04518804,20.89215434
29.95124449,10.75998458
12.66145929,16.326357
11.27489913,0.808520399
1.702628063,20.5491163
6.064226781,7.8345155
6.57476105,0.006248309
27.26441189,16.66322848
16.03763216,6.111458136
20.05311878,18.1396897
25.26434891,9.540727214
1.004934324,1.331894667
20.7163941,24.69853202
3.351539117,22.55305865
21.33940713,3.225244672
0.620595042,9.238845072
20.59844427,5.691875729
4.317369374,28.09908961
23.2722641,4.431897108
26.72937866,15.10361743
28.55031888,23.62897584
20.86583325,28.1891514
23.9074874,4.82267028
29.03215381,6.232015126
21.85363952,17.29210727
26.29943032,6.110021348
3.733868596,20.81558735
17.5436867,10.87907279
0.358357046,14.90618456
20.7129486,10.74937104
4.512467539,10.71181989
7.220312035,10.17155137
17.64552372,16.6522457
10.24259571,27.22105755
13.11054402,12.907755
7.034948708,14.65109951
27.07164387,10.55995726
5.259776244,8.170489512
7.945948555,14.58208163
3.708348699,21.72884976
12.48348716,21.05621895
11.78046599,15.37752578
20.53776419,4.018360483
21.72451305,14.60762614
13.309037,27.70398779
15.14081002,26.59513346
15.21033937,0.855058933
25.30430428,29.88725536
16.24161745,27.36452925
24.43286338,25.27346086
0.91965846,25.39535829
12.29701231,29.84319036
10.9545055,13.5201102
13.08722969,22.11145999
12.57487366,2.112425946
1.690632689,6.737694836
11.38019773,13.82306615
16.98821997,14.71346925
16.87503915,23.96065731
18.94536071,9.146152648
10.67754334,25.31400325
4.420084257,29.62883786
4.733207092,0.657039088
9.126230187,8.123660794
11.66976095,15.76953393
29.10109796,29.17421686
5.311756446,14.84096947
3.315818868,22.49383851
16.71326908,27.554342
7.10806732,21.76392154
11.4058777,27.90539852
14.82854432,22.4171025
22.65395987,12.82155121
4.061121411,20.6834875
22.75893518,2.024239621
3.179791383,0.838654254
7.683983613,25.10240887
3.633330428,26.47343002
5.016023757,19.95786111
22.4066381,4.485387589
24.03910219,14.89550164
20.76129757,3.699743949
6.166365951,6.946739177
22.80662874,23.99669666
15.4163397,9.188927197
21.79606151,10.14867061
7.186467077,10.57907801
24.95808317,8.899266136
12.15917767,9.600413854
11.35638469,8.758593937
26.7244855,20.02530614
20.08142385,0.000352362
15.41126315,12.68595179
13.52707665,25.35194014
28.00490289,23.19581094
21.91023215,4.770463693
11.03798257,27.694598
14.58043034,16.81263497
18.82941068,23.33905536
1.709193807,5.009716545
9.884945921,21.24934279
2.364958948,18.72111581
3.086527794,18.34729952
27.3078001,26.31482564
12.97927096,28.10265808
11.86184994,19.1020254
14.12333726,13.06097089
7.278958874,17.91295659
8.458087827,0.970071758
21.46449136,20.40858151
20.45766918,6.773159326
28.05427623,16.34680003
11.96928839,24.31067569
8.605411681,2.200923174
0.863966332,24.88088148
8.380331247,29.1477578
13.13962703,15.82993101
22.02198115,10.59629978
25.81837688,21.62181571
20.92363147,28.95421166
16.43106421,21.89212089
13.16689666,11.86330229
6.676812359,17.73343493
15.69957113,3.920214341
6.798411346,8.883638961
0.218645497,23.58138316
10.86539945,1.899043842
3.57036237,16.39168585
26.55113688,18.83587331
26.24716403,3.403431237
24.8405025,0.523270179
17.95514521,16.90166753
5.729399257,25.07159846
28.26150722,17.86085812
21.9471909,10.18542503
7.283417499,1.876873355
7.981672446,11.96381925
29.27505942,12.56912904
28.85447014,26.31435812
1.567992101,25.32114838
27.66098771,22.91490454
5.247556368,11.70736804
13.55053687,25.03188428
7.998784336,12.91067506
26.56007868,27.39787528
3.046948192,3.507542034
10.57914379,6.802528982
19.07876724,27.47071045
14.17584439,2.570399003
3.058836183,13.9837144
6.654613061,27.07741491
21.24176317,3.279727656
8.273975138,22.43974186
27.92982454,4.21172525
18.65985986,5.652486043
8.529680974,23.19494405
20.08252572,20.07705676
19.78403978,26.06205612
26.02146738,19.37278167
6.504424931,6.194678154
13.3285067,21.88956218
16.57115687,5.972510036
5.426477469,21.98148657
15.81943954,1.96499903
0.802197594,25.13571353
5.628787077,11.47677221
27.75893062,1.63929729
23.55203993,27.58588017
26.3490391,10.83371955
10.33935801,24.60323597
0.898304071,5.333105952
11.3752914,14.36326641
9.192134178,8.980562731
9.723312121,14.54390754
10.39681375,25.11496781
27.20091739,20.08454325
9.829781426,26.04643034
1.434305424,14.06101262
3.999782309,19.65432999
15.75534542,12.09954564
1.550075804,22.21824196
15.62654751,0.750617746
14.37556473,25.47209869
24.36311533,22.20207734
19.85666121,3.206506502
1.315217186,4.444176625
3.580036644,25.07458462
22.23193912,5.46322747
15.69198969,29.88081615
0.102409965,18.85837553
29.42769554,22.33128808
12.93028034,23.80884031
10.81067389,28.668217
8.444298034,11.80613363
22.81923428,8.100825503
14.45651693,14.16210529
20.51783399,16.90960728
13.38982975,6.510863756
26.78155167,23.19101424
20.48104542,15.03873128
16.18716426,4.330343845
0.944325066,5.072050602
26.870861,19.65294407
0.377332716,11.39446956
2.678166116,14.88659954
29.67935463,26.33465848
5.6683886,12.66672246
14.23299998,4.519588914
1.855764271,18.37872163
25.46705579,26.73278796
10.7926969,22.15420216
1.054467406,1.045228494
22.1744136,28.5990151
27.65722345,9.497015086
21.25435313,12.06579979
24.47152695,28.33444104
17.51156263,21.4854158
11.33043594,18.49451043
23.11702198,0.96691817
8.80679228,14.78351105
27.58604423,1.423060198
22.8530579,24.98288384
7.266110086,4.8399062
28.62397256,17.04839139
17.7491433,3.215430146
14.01761301,29.45623303
16.70580166,10.73139107
1.762384219,7.111704078
10.35046625,12.78670147
6.667640838,4.83927895
12.65108099,11.25308809
1.223537429,27.59806376
21.38994327,19.9529304
5.756470889,24.58032589
10.16184708,4.8708314
9.14214848,1.259136991
2.287823856,16.57630523
3.279245953,2.727242781
21.55642047,29.65453942
4.820411205,12.79589714
22.94297752,29.7951416
8.02104502,19.30876262
10.84414397,24.75554185
26.01300428,24.29468938
24.82743505,12.99183567
3.425718164,27.79536772
11.2472167,11.52975862
23.8491365,22.7768509
8.88133891,16.38911399
27.02810968,24.03727934
18.40517244,17.16460622
6.445243417,19.42087516
29.25624743,10.67043564
2.246062104,17.70631142
28.98279115,8.739502564
1.797473377,6.8573285
12.64245843,2.098987342
26.14018803,16.98746759
11.40989621,24.67442737
12.35048587,7.412564206
20.42830892,17.47301303
6.475616937,25.65528798
19.75843077,23.80125737
7.067189112,5.428565148
26.94388668,18.31299606
8.379448593,5.763137419
17.5281247,23.57421743
1.486296739,4.582896235
23.34438201,5.74308842
0.927742459,9.354661935
29.86063568,1.747645948
19.64944112,0.99382335
29.3152465,15.27880885
10.13983514,21.32967336
25.99683838,20.93400124
5.122947346,17.50443894
2.021780195,16.80041026
20.61692722,9.835737804
22.31652994,24.28800585
28.89948429,11.06392022
19.36290522,6.000628357
14.59684613,16.48348468
5.874699123,29.53530553
22.3534957,1.545558586
0.456345603,14.4032293
15.92994426,18.71258087
28.86144944,17.56358121
25.31758817,26.99891802
0.707630633,17.45792968
23.97368026,21.44677528
5.636378787,11.53109375
29.84286545,21.53116853
25.83735012,22.69224727
8.528437043,24.35026612
26.98417412,10.3175548
19.98942445,14.31137264
6.603621184,20.58952742
22.47334401,16.50351166
17.32765158,16.17510772
25.40507193,2.986484066
0.959942472,6.022553868
18.46817786,7.288277545
3.615792848,5.148257794
24.89312854,2.655971096
21.8800466,7.338320418
3.405735904,9.356051168
25.27909673,21.23123867
9.424658864,27.13739184
14.89730648,26.29042154
29.45367593,29.02284541
23.67430727,10.10440377
21.40458834,29.15137108
11.43666206,18.26663091
13.42184873,26.30750084
7.632705454,28.66337598
1.884496838,3.069791074
4.612776442,0.114787779
26.94630655,22.82029383
10.20561926,24.44599698
21.40640889,0.669334424
8.040123535,12.71047196
28.41241714,17.56041973
19.98056418,13.65294483
3.745372955,19.71763885
15.95417162,28.48806395
20.5742574,7.143848296
11.08219452,25.12813492
4.409622287,26.30092884
8.34489396,23.87719303
17.33704611,16.08584023
24.00385018,29.61779075
13.24222105,0.702781702
20.87579342,24.14347523
12.45102241,1.746707051
25.50757535,25.24322042
21.22078318,22.34695557
5.804467546,3.011231609
6.907566631,7.187122681
20.41932248,3.667660898
4.348943561,13.25227809
4.388604551,11.12135858
10.22291534,18.76658772
13.99925606,17.50042837
9.838127975,4.312771727
2.907567196,0.683979397
5.139803335,18.54209868
18.82643949,23.29454264
23.96061272,16.63516945
15.98560894,12.36332757
26.46339505,25.05664306
1.101394752,29.71076834
28.91381269,22.49159254
9.43864224,17.8807767
23.49936075,0.477149551
0.437435584,16.27666937
10.31021811,25.46958271
0.22423208,6.764977137
7.990546377,22.55795814
14.05241512,15.62883517
6.143805233,4.256490558
22.17002971,14.91263294
14.44722018,17.84503386
6.41798304,11.05289573
2.746005718,9.602620717
13.04863888,18.22923963
22.65850485,20.596156
3.195666518,19.36123768
6.708700002,26.06726218
3.296783194,4.501554796
20.1057467,29.30715913
24.28253846,7.954308037
2.220341111,25.37099849
8.45873138,25.88028354
3.363740895,12.8167192
16.63665619,8.176395161
1.85528643,11.55350139
5.631681453,14.81051335
8.998205761,8.224888532
3.287483281,7.488070577
5.788718716,26.14257711
21.04338401,5.272558432
10.57791484,19.03078736
22.40536221,21.06909903
13.75054239,19.97775912
24.86524811,22.46457092
13.36424982,15.02015506
1.178926088,13.95606119
20.76773051,0.545863221
24.54383199,21.41744352
9.94284581,22.1115634
14.89766263,24.75954605
2.265891227,21.06343026
20.31980989,14.27531698
28.15692738,29.93596814
14.18532761,20.64898399
8.058168885,19.84373748
19.03091079,4.882525966
19.05016158,17.50781726
4.888724972,2.11946944
26.24870004,13.21967177
13.86174899,10.63199159
9.1996728,8.762934979
11.29989604,18.33302628
25.52379105,14.43319963
6.915601175,8.093735262
23.63735819,18.33516576
26.66591211,22.05180076
24.16407575,4.66457542
19.34501764,3.290407893
20.46014345,15.34581325
11.26364968,24.01022567
7.385497991,4.054443523
12.1613721,25.40929733
1.858145123,22.91259753
2.873815749,2.819247559
23.79176197,11.04974334
0.560362214,0.983490046
17.46256969,15.23222164
21.56116519,15.16390942
1.343586112,9.651675493
4.672334461,0.226006265
0.282188331,10.55568078
0.638602807,13.51984417
4.803268708,0.014789921
20.96423035,21.30049664
16.60712485,25.51287639
9.551870709,5.945203164
6.068822288,9.025079891
21.89302404,2.539954488
20.47478746,6.262048461
25.97612402,22.48376189
11.87358561,28.55690817
11.15260669,4.489737789
9.597167134,17.66890898
27.40974555,1.927719731
5.781784704,28.89182028
6.801695346,9.142713424
1.390742898,26.34767193
15.20583874,19.74290483
2.014347289,7.964613667
2.801367928,23.63891473
22.30086911,7.506233919
22.46102252,7.685857692
7.414640609,28.04114041
17.78678617,2.015818149
9.478814636,4.758314098
14.438394,27.96909154
28.67829998,29.51601111
3.86055804,17.58839201
14.01154117,23.64786818
4.692803476,13.97556
11.87243416,21.27437363
7.516185469,0.68550387
10.39194877,9.720597052
3.922765527,14.62171969
5.542153381,22.27334225
28.071017,25.17834112
4.864634656,29.08649997
25.53396667,10.95595979
15.30274895,12.75168038
12.21246524,12.90375953
9.311813461,8.093503302
10.54610871,11.4436725
1.080589041,1.176093232
12.47856562,1.164139006
13.24733152,23.69179085
0.141016797,28.37170118
27.76987026,14.47068506
13.18247128,18.24831566
14.61360459,21.69910038
11.64424334,9.290853597
19.67898401,14.38596285
22.30806445,18.18604729
2.437902862,18.28099185
19.84302997,10.26850279
29.66676369,3.308277847
23.31222386,1.736998929
10.69818407,24.54265841
1.977712552,2.184272664
9.67786875,1.52921994
1.657580603,15.958716
8.018672185,8.062182874
9.517562412,16.57434868
21.53411709,8.158271642
6.570871591,26.86944891
18.7418792,17.68755828
20.38730662,26.62642544
10.01166877,13.34136647
23.96918869,29.76152389
26.49478567,26.89497601
8.277822813,28.03569052
29.16997977,15.95153031
19.3178097,0.918020889
15.46683749,2.53490546
19.98127635,28.41820477
23.95458614,11.05398685
16.67704024,20.22710666
28.82407235,9.708768761
12.5087182,3.316466807
9.541716101,5.110011279
0.793565085,27.85361838
25.39307836,20.30712147
7.247190608,12.27434459
20.73552924,15.94924716
6.491694679,12.66520251
1.805283469,18.48414775
11.12684608,10.84302648
27.22530166,10.46808045
4.143952343,10.17529076
6.405017465,7.536505821
15.90364887,16.39376221
12.01829838,21.74560185
1.800829809,23.9293104
19.18015753,15.38600792
6.496764508,28.66237054
27.12663773,8.631680279
17.14024014,1.785180952
27.16498932,27.01084293
11.17589651,14.48683951
16.57149967,27.6848052
0.531795854,3.676491599
27.25976331,9.680834374
26.0088122,27.09460817
8.52985561,23.93069099
6.142736128,24.01769658
17.77558156,9.932633974
23.56282738,28.84850592
26.90655723,14.58194862
8.607763424,1.905875735
17.75757776,27.96306024
6.844079052,22.38865511
23.68283469,22.04157461
29.70882271,23.51929971
9.189533772,5.378850522
21.13298173,11.82350805
15.3427104,28.59833712
22.10411695,16.12958638
25.71086103,3.237078718
11.53183513,5.87397865
21.46767444,0.777961892
25.68492457,8.44687704
11.37827368,22.20929903
2.462685734,24.01792389
26.2332331,17.73443957
21.98138481,22.67615163
16.36009314,27.0159645
1.719572079,15.84529819
3.15409235,2.771417342
16.35618764,10.43247297
27.75173517,19.71022956
4.285636439,27.66006133
11.16970418,27.67001257
25.25131122,4.425333356
16.54335802,9.317699272
15.29362879,2.602685477
20.831424,4.57831402
6.779355309,15.23674154
1.551452738,4.615363265
5.580250176,21.9763138
20.28374302,23.70857346
22.97461144,4.835383547
27.28990084,26.14574299
17.76115134,25.89160216
20.89485078,22.95461284
0.263859464,11.31599533
29.04287526,16.94688375
9.919247573,15.29522313
19.20485949,13.2107598
17.35093398,7.80101035
25.79795482,23.68054579
23.53741355,4.112430561
18.64273765,24.53345874
10.92306752,11.47459935
5.605061385,16.43434245
27.59111446,20.40359725
29.76310398,26.22985296
9.777932362,3.332043197
10.09428627,23.91342904
13.54991177,28.5513354
17.74248125,28.21156448
20.13905226,5.599153833
1.411835353,16.83442258
14.74861945,12.54163899
23.99031361,2.573913543
23.36335384,2.586052782
4.139535389,20.04070721
26.7274413,19.2984506
9.224135901,1.372995051
15.62651936,2.643989174
2.693771941,1.948825932
23.75379509,27.81675949
8.791942562,1.699087637
0.491861383,14.06561111
26.18117129,23.56227989
13.21236317,27.0905365
24.68403116,12.81779197
11.4873324,2.302343832
23.52365655,15.47248962
15.50844718,27.96296443
0.56740641,10.70149277
23.51053472,28.35970936
26.73556971,10.71701782
29.45531476,22.28610048
24.16021776,29.83461831
5.093140059,25.10026368
9.643931446,8.516121616
12.76069235,7.00590286
19.47606832,12.71756624
20.16827112,10.60501415
23.28634326,11.75438503
16.33816844,6.869709586
8.269158536,11.88423911
27.89943778,19.26424521
3.8801421,13.36642011
14.60124083,5.398553762
21.70257124,21.32782728
19.13072309,29.9326472
23.43871109,9.292561938
29.41784534,24.1651663
10.70757184,6.987334677
1.821583984,5.811618637
14.02747367,3.812674069
21.21286176,23.54009175
19.17127045,24.53977422
20.08515946,16.70231351
5.04230326,15.42210014
25.97211511,10.25014136
24.52769632,8.68715274
21.87893724,19.81015985
16.5778715,13.68892562
12.79591249,23.84103715
3.884259143,11.45920381
11.08889818,8.043681147
29.35834481,7.592955524
11.61332095,5.251121274
15.97982375,20.28953473
8.467210561,12.79795256
6.82467373,4.620274435
14.73639359,17.29786848
20.07162014,19.70254397
22.69839065,18.45659049
9.553445597,27.5851647
21.41541932,6.385945964
15.92971926,7.235153227
21.11483419,14.90410169
1.498360202,19.02510543
20.14307743,8.007424949
5.259428291,11.55762352
20.72168073,26.48652579
29.20645141,20.70423797
8.076460531,18.34752098
22.17767108,7.345357511
22.71399604,14.18265997
8.273232121,8.021379021
10.22936985,3.795323213
1.786330364,12.1939901
3.280227996,24.8119799
8.518763716,5.776042942
13.64231614,0.982422541
11.03950386,25.62306687
10.45184598,13.47457307
0.64895692,25.74200091
21.42378135,15.72369323
3.720261107,20.05356012
25.92228214,3.017059524
8.504034729,7.762297564
26.31198873,1.890553517
9.746529327,23.82493257
13.45365457,23.4922369
0.610618021,23.55871111
14.82917526,25.41763965
15.39252952,28.39894211
1.197895544,12.84356911
21.10379348,22.623446
25.62261439,25.83917237
11.41960245,12.01973905
17.42127995,11.69084614
25.1355171,14.74334833
14.66511911,25.9498213
28.69964422,7.801379424
21.78933663,15.82423294
17.88676593,5.94365927
18.50225807,11.76037663
20.21314052,13.89308451
3.318638123,13.32605916
13.54373128,15.65412858
3.225985956,21.9195244
11.75702939,13.43510302
26.57470728,15.89600359
16.44959541,29.93431309
19.08758342,0.540183517
18.99994585,2.193063
17.59953938,19.23487462
29.89105497,21.80884137
4.568603631,10.40401334
22.5257689,17.36758843
14.75605566,26.07129124
29.0091953,10.18130113
8.416324245,5.959193701
15.15529433,28.27130887
27.20910511,22.92476001
0.04070919,23.47806862
15.91466877,1.261663312
1.476282152,13.34776372
0.11674028,16.98194253
25.97446384,22.46352912
5.734831644,1.876657294
29.42943008,10.43188059
8.843853864,22.35263048
16.72653771,17.77607425
10.18249547,29.18477486
7.491568958,0.654011656
11.29725722,7.754113665
11.14860461,22.47323866
14.8886933,13.97311141
1.836847788,21.3836676
0.975602813,23.77706903
23.85627327,2.508645772
25.30151556,19.58063636
8.88118881,1.893097971
18.95484322,25.79975244
15.75556587,26.94135973
16.23486627,7.55585486
6.108738068,18.1632348
2.061924865,24.81995266
27.70875568,15.45605652
3.751881357,1.378286608
29.09846594,22.35671074
7.718914886,8.36847097
9.5151042,20.27551112
24.52497198,19.28483663
10.01721494,27.21763918
12.32877042,15.68464504
17.24046863,23.48244652
0.408486064,28.4365912
23.85097647,5.274104169
21.43730699,6.71375241
9.031415314,15.50578673
20.73755367,13.45356532
18.37061215,25.5448806
12.95923535,24.40990703
28.41652888,5.593413252
9.7620236,18.98113774
3.915505871,18.75691852
3.779747102,14.38095925
1.52632653,11.3499583
9.546603158,4.333025539
18.40102773,27.39698598
2.204826783,7.800304552
3.289663347,17.1875311
17.49059646,1.287657038
16.95295897,10.60526956
26.56910368,18.78403479
24.45102451,2.6959421
27.19538304,15.86948994
4.038759585,21.68521089
17.84055585,20.0836549
2.784602881,25.78851948
5.401176049,14.16713462
4.920013896,23.54245015
20.94163278,11.64083792
3.301926257,3.001130929
27.75778718,28.9259862
1.920997512,4.489236359
15.83838962,22.14037609
20.60707257,3.788868654
7.691997966,2.433849334
9.521773606,6.441898352
25.6971773,8.120152742
7.555210426,21.30669796
0.452208126,21.35375977
7.948767489,29.74436363
15.07117656,7.63361336
27.57115512,23.37375192
20.22974129,29.44422523
18.57057895,6.692641249
11.61420397,4.684602375
29.13429209,15.74329054
21.08568693,9.261443343
20.81470442,18.48935877
14.96678815,15.49589932
12.20903958,20.10062382
1.700887406,22.71419021
23.2898733,15.29659222
29.90530126,20.58369963
28.86804755,26.54064485
29.54663107,7.010515416
22.28402051,1.105348337
17.81017798,10.80449184
5.025676666,16.16023723
9.94439942,14.46591438
8.185344656,0.487926308
15.24679434,22.42827487
3.654077184,5.023134832
18.72730819,8.195963219
11.74405505,7.034520033
7.519574593,20.91180458
2.48009396,14.79369603
11.2497269,19.25501374
3.175666565,27.86056204
23.07413636,13.10825713
18.96941016,24.32420487
2.577477732,14.44722368
24.41556746,29.85356819
16.14867496,14.73182188
1.318244653,29.61951055
23.79524007,20.85395146
0.653498872,3.71324401
27.11165699,18.04266001
11.25582462,22.24461968
11.96747795,23.34645278
3.847549848,21.72641347
25.94307547,7.729068696
9.929367653,2.137111749
23.49763222,21.4046128
3.705727976,6.242012103
8.520353564,0.778526602
0.079044707,5.302990615
6.075305286,23.04797205
0.827611404,3.85683842
22.24265938,16.42554545
14.59932166,12.97343851
24.2697919,15.72742662
21.45861734,12.06301706
1.971625441,25.44783978
18.05215127,12.18589409
11.21001669,7.811301425
17.07868936,25.75549733
25.80026363,14.41552257
7.089035869,3.136226187
4.426812485,0.340671805
21.17987495,4.488566151
3.565479985,10.31888906
3.781856925,16.74781059
16.10351959,7.36240766
4.405425193,22.52187614
28.10683096,13.07627205
23.58843852,26.19262793
8.865068671,25.41117603
12.85754497,5.193396357
3.907710853,26.18548698
28.40807941,0.47079712
5.911506271,23.21452341
25.64576316,23.25290155
4.954065102,14.01493673
29.02161272,16.77730214
11.79091766,24.35800921
2.614671102,29.37601464
8.952764856,7.700782631
5.100848215,28.35109813
3.643660392,6.471643876
4.655204139,11.05133638
21.40335951,29.14895467
22.30447882,8.481306541
12.79483589,14.07739009
19.83782421,11.10893043
26.45720395,6.541682535
28.87063634,22.88745703
26.84810055,2.673182003
21.85004111,15.47701029
20.304224,0.878533433
0.24573418,21.78853069
29.93494754,11.17456113
18.42562286,21.57148051
24.79419314,14.64279351
26.49430458,10.45986345
22.51252615,26.81947291
6.875594569,18.84574814
4.93303789,6.383268992
16.76990559,8.874035149
7.663220857,28.20982968
25.25831419,21.51131565
29.06078276,24.20238902
7.781299472,7.893548146
9.726035322,9.65303486
23.50121911,12.74551313
12.05986978,8.426663388
18.32567505,11.36091327
24.79648424,12.56037639
8.205302127,19.37840045
28.51637419,3.01059378
13.6357064,9.746829052
5.463008134,13.19188923
11.97921945,27.43723799
9.559098717,1.298951618
23.24299272,12.18155103
6.349114135,6.315768288
12.9621993,21.11635634
6.307153634,1.804939261
3.186496117,16.85993583
3.061343937,29.70545007
7.599568417,8.540620767
17.00662705,28.18820991
11.2543717,25.54520408
21.08861862,29.49609776
17.91391679,21.66982953
2.895535598,12.0341218
7.004779056,13.91441832
26.04263428,15.81534169
7.147172485,15.51005552
21.42970099,12.44129561
3.116717174,3.165929894
14.01111241,0.870684195
4.32286901,20.20674073
0.814495718,16.99778376
22.15416552,13.83253356
0.09132409,6.921658114
25.81474668,0.546190638
15.80230719,6.217753785
22.80881086,21.49585709
16.93970078,6.445752651
20.32133464,28.44645892
2.448783342,11.55984384
5.260812061,24.31406121
12.76251564,16.32310165
5.958777501,12.99800828
8.936501401,22.98714908
23.82491591,24.04820203
23.58156612,15.37376933
15.43182596,29.31207239
21.77525959,4.749327642
10.47299167,12.00731121
12.37872847,16.43791896
15.23838279,3.740654799
5.082996652,9.911509023
10.07620173,29.19431799
15.04489103,7.493403767
25.44194525,2.850647576
22.78501492,10.76709395
8.103551022,4.592829478
9.021810164,29.04741804
3.488018029,9.905896716
0.887446266,17.62613667
10.72388746,3.817307769
13.85954475,23.72068763
15.25121091,20.97292284
22.32144235,13.73770608
2.809139928,6.217488014
11.66168934,19.0065735
20.44223357,5.156157359
10.41878875,8.837402109
10.86804546,5.213750778
8.58170664,28.52402132
19.26741571,2.891284536
10.31399445,23.29553895
8.019641579,18.40764561
7.645585273,25.09370494
3.724810827,14.35377962
25.69431442,16.44280537
16.75423858,13.34186543
21.8709247,14.0531378
0.231774779,12.83307163
3.137884893,9.347765723
20.46043073,0.267857464
18.27395549,0.146588156
22.04589022,15.61378173
12.45121569,28.96526268
14.25532878,3.846134987
12.41849036,29.1033974
13.98371759,23.32348602
18.03863693,3.821329413
25.85807509,21.25315358
20.95999105,25.94136995
17.89125629,29.62110402
0.04929574,8.638788204
19.35038097,7.593077183
14.11320711,0.110503083
17.68014804,6.024588578
14.31537742,7.821743786
14.33693835,6.140188138
17.82673059,17.18804906
16.62339051,28.15837898
25.32421954,7.001170059
18.61798676,17.58091845
16.20938344,24.61693241
8.663584003,16.10486339
19.67923114,17.82469854
10.54806428,7.304818016
15.25014492,29.85408731
0.523045865,29.56381861
25.65862811,21.40354218
24.79165559,19.91392784
8.209903312,22.79443228
3.500302402,6.853443119
19.56480107,0.317117559
15.90517137,17.89850482
16.08038292,16.62481027
6.480433941,15.80283449
13.3803565,25.95615883
25.63181582,7.949060567
3.29703661,28.11951716
26.74010517,10.33747441
20.38330413,7.487440455
12.74767989,14.47117366
8.36608548,7.604612417
15.62624589,1.966092307
16.72589475,11.55509223
9.600023376,14.81934408
23.27642179,9.291980734
16.086209,8.054483821
9.4257114,27.4371205
13.55530972,5.874289747
21.77728568,17.52032678
10.94179049,21.35023927
18.39344971,7.29545859
23.89868053,10.92574949
27.28174676,7.988123245
12.96208265,9.143412006
18.2339744,0.105668304
9.136475512,28.60650951
14.17591074,25.21925423
13.22646499,27.52916206
7.049582184,19.37467027
0.928689221,23.71708079
1.017830646,4.932213351
10.09602261,27.79967221
8.190501835,9.09117503
26.21150115,8.167584249
11.21805092,29.32427908
17.9686127,22.42610612
6.436717563,10.79982661
14.19966137,2.185628388
21.3234077,5.105771923
13.06200318,1.165475639
7.407582966,21.67652171
6.551545428,19.79805603
17.12606708,8.541389802
23.97508609,0.402221549
5.278392781,10.07861374
1.965469904,0.047140466
24.39625236,7.809857727
10.72044658,9.605312372
12.54080617,2.427912114
19.92286769,0.985703877
19.57092139,7.042709399
23.54712069,4.088108521
18.18287968,15.62120445
27.14131552,12.61482396
12.41419624,22.4796901
26.51398883,1.345894918
2.659644966,18.91183931
7.917577158,1.259022544
11.34650027,15.03244796
7.717163741,8.284471452
17.15286215,3.827270995
14.81381199,11.49313176
0.454232771,3.259565789
25.24577625,20.43842117
7.176213089,28.72223573
14.43727901,28.09596881
17.50264493,22.88932477
6.874698218,12.66884606
1.057746064,20.80099753
6.995573034,13.16275227
12.96617918,19.37301214
6.896140174,13.35628326
16.58812146,8.035605015
4.199403442,20.29907958
18.79602414,22.90394449
11.32660963,12.53904675
12.24841885,22.89373794
2.421457125,11.48640169
25.38940213,7.937961391
14.73276163,18.05513491
6.582430324,8.905598024
3.085995739,25.7363123
1.589311884,0.383759019
20.06197864,15.27960638
1.057697064,26.27144233
21.95663488,7.116990936
24.74479875,9.717105549
